	id_t	tweet	topic
127	1087451702326902789	A causa de un demente Venezolano, ecuatorianos sacan la XENOFOBIA que llevaban por dentro.  No generalicen, No somos asesinos #Ecuatorianos    #VenezuelaRechazaXenofobia	denun
128	1087453464882495489	Que vergüenza que este xenófobo @Lenin  este creando zozobra a los migrantes Venezolanos en Ecuador, que Lástima Rafael Correa Repartió Amor.	denun
129	1087474264192765952	2) Venezuela siempre fue un país de apertura para todo los emigrantes y aquí también algunos cometieron sus delitos, no hubo un venezolano q haya tenido #xenofobia hacía algún extranjero #NoALaXenofobia presidente @Lenin	denun
130	1087489659905691648	Si así pensaran todos. Que tristeza saber que ecuador sea uno de los países con mas xenofobia hacia los venezolanos, con esto que sucedió ayer me parece que los delincuentes y sin principios son ellos, gente con...  https://t.co/9SHSnGAv3c	denun
131	1087507087507288065	@GustavoDarquea @Lenin Se rumora, de ser cierto @Lenin @caanmichelena @mariapaularomo @ottosonnenh se llenaron la trompa echando la culpa a los #Venezolanos. NO a la xenofobia	denun
132	1087514072667557888	dejen la xenofobia, todos los venezolano@s no son malos	denun
133	1087518337196802048	@Adan_Coromoto @VTVcanal8 @PartidoPSUV @Lenin @YVKE_MUNDIAL @ConElMazoDando @TVesAlDia @teleSURtv @avnve @RNVinformativa @albaciudad @dcabellor @NicolasMaduro El Pueblo Venezolano los responsabiliza a Ustedes por cualquier hecho de violencia producido por su política xenofobica al decir por ejemplo que los que queremos cambio somos entreguistas anunciando en el canal de propaganda que las calles son sólo del Chavismo! Eso es Xenofobia!	denun
134	1087526279430225920	Acá en mi país un ciudadano inmigrante asesinó a su pareja y la reacción del país es la xenofobia, culpabilizar a todos los migrantes de esa nacionalidad de cualquier desajustes o problema actual; como si la violencia de género o los delitos en general tuvieran nacionalidad.	denun
135	1087528760772055040	@PartidoPSUV @PartidoPSUV  AHORA INFORMAN QUE EL ASESINO EN ECUADOR NO ES VENEZOLANO, ES UN CIUDADANO COLOMBIANO. AUN ASÍ ES INACEPTABLE LA XENOFOBIA DEL GOBIERNO ACTUAL DEL ECUADOR.	denun
136	1087532495447429120	#NoALaXenofobia El régimen es el responsable de que hoy los venezolanos sean víctimas de la xenofobia en diferentes países del mundo. Repudiamos los ataques que han sufrido nuestros hermanos en Ecuador y en otras naciones por generalizaciones injustas	denun
137	1087543476747624448	Pienso que la xenofobia que hay contra los venezolanos comenzo aqui con el régimen cuando comenzó la persecución de quien piensa diferente y alza la voz ha mbriandonos y desplazando 5M de hermanos buscando oportunidades	denun
138	1087552908390993920	Inaceptable posiciòn xenòfoba del gobierno de @lenin contra los venezolanos que residen en Ecuador. En Venezuela reside 10 veces más el número de Ecuatorianos con trato digno. No a la Xenofobia instrumentado por @lenin	denun
139	1087573349033824256	@globovision Y en Venezuela existe Xenofobia del Gobierno de Maduro hacía los venezolanos	denun
140	1087623056682639361	Que tristeza tan grande cargo con la cacería de venezolanos en #ibarra, Ecuador. La xenofobia cada vez mas presente en los pueblos latinoamericanos.	denun
141	1087628294059671552	#EPU2019 Subse. Recabarren releva los avances de Chile qué son los del gobierno anterior. Del gobierno actual solo señala el proyecto de migración que tiene problemas clave en DDHH	politica
142	1087639270418989057	Así haya pasado cerca de 6 meses trabajando con la xenofobia que se venía registrando contra los venezolanos para lo que fue mí tesis, me es muy difícil asimilar el nivel de violencia que se registra en Ecuador #VenezuelaRechazaXenofobia  https://t.co/BKFwbfD4jD	denun
143	1087673529636667393	@KarenVera23 Me molesta que hablen y odien a los venezolanos por ser migrantes, cuando Ecuador es un país migrante también.	denun
144	1087694832435372033	@2001veJose ....Veremos que dice el Gobierno Colombiano y también el  Ecuatoriano. Los Ecuatorianos tienen mente corta, no se acuerdan de la ayudas del pueblo Venezolano. Hay que preguntarles a los ecuatorianos en Venezuela, si han recibido hechos de xenofobicos en contra de su nacionalidad.	denun
145	1087697887868399617	@jorgefreirem @caanmichelena @radiocityec No todos los migrantes son delincuentes por eso hay que indentificarlos con algún documento oficial NO a la xenofobia. Y qué país se están llevando en peso?, si los correistas ya se llevaron todo, si el ladrón mayor está de vacaciones en Bélgica.	denun
146	1087741132996595712	Ecuador necesita humanizar a sus ciudadanos para que dejen la xenofobia con los venezolanos. Ecuador necesitó un receso de .@MashiRafael para darse cuenta de cuánto bien estaba haciendo a su país.  ¡Que esperan carajo, háganlo presidente!	denun
147	1087779945005371398	@saludhernandezm Y lo peor muertes y heridos por xenofobia a.venezolanos y el.sugeto es colombiano	denun
148	1087814376365666304	@josefus2019 Si te fijas, el factor inmigración irregular y descontrolada, jamás aparece en la ecuación.  Que en ni opinión, creo debe ser un factor a tener mas que en cuenta	otro
149	1087824194627399686	“El control migratorio detiene a los extranjeros, no a la violencia de género” IMPORTANTE.	politica
150	1087826750820810752	LO QUE DEBEMOS COMPREDER LOS VENEZOLANOS Y VENEZOLANAS  QUE CON LA XENOFOBIA  HACIA VENEZUELA   ES BUSCAR DESMONTAR   LA IMAGEN CONTINENTAL DE CHAVEZ   Y LA RELEVANCIA DE BOLIVAR  EN EL PROCESO DESCOLONIZADOR .  ESO SE ESTA IMPONIENDO COMO DOCTRINA.	denun
151	1087832454352830465	@Coraz0nProfund0 Lamento lo ocurrido acá en Ecuador con mi compatriota pero para nada justifico la xenofobia contra los venezolanos, la criminalidad no es cuestión de nacionalidad ni de género. Creo que hay personas que  a pretexto de lo acontecido descargan toda su maldad sobre gente inocente	denun
152	1087863898915684352	Le xenofobia es enemiga del ideario bolivariano para construir la Patria Grande. Siempre fue una herramienta utilizada por las oligarquías para evitar la unidad latinoamericana. Cuidado con hacerles el juego en nuestro país! VENEZOLANO PEGA CON HERMANO!!	denun
153	1088057535297454083	@4pelagatos4 @SantiagoBasabeS Podría el presidente después de su arenga xenofobia dormir, en donde estuvieron los Roldan,Avila,Romo,Michelena,se entiende que un jefe de estado piensa antes de hablar,y actuar, sentiría desesperacion viendo como los venezolanos en Ibarra eran acorralados por las hordas salvajes	denun
154	1088118774803427331	Lamentable la violencia y xenofobia  desatada en el Ecuador a partir de un feminicidio cometido por un emigrante venezolano. Las tensiones y crispación de la población tanto migraste como...  https://t.co/KF1WE8GfEA	denun
155	1088175100296396800	@freguz60 @tinocotania @Lenin @CrudoEcuador_ @CarlosVerareal @mariapaularomo @janethinostroza Para las irregularidades que pasen los migrantes (Aunque no me sorprendería lo del Volley), se que el problema no es nuestro y cada país tiene sus leyes de acuerdo a los países, ejemplo Chile le pide antecedentes solo a peruanos, colombianos y venezolanos, a ecuatorianos no	politica
156	1088179678471512071	@daflome La conciencia los delata, hay que pensar que son gente que hasta Hoy, se burló, nos sacó la lengua a todos los Peruanos. Hay que estar atentos, muy atentos. Pueden pasar cosas (huidas) con los susodichos. Cerrar ¡Ya! Las fronteras @FiscaliaPeru	politica
157	1088179911720951810	@Lenin señor Lenin moreno presidente de ecuador agua algo para frenar la xenofobia en su país en contra de mis hermanos venezolanos	denun
158	1088216366660886531	Maduro un mal gobierno, inflación y migración signo evidente, la solución la deben dar los venezolanos, el gobierno de maduro debe permitir ayuda humanitaria, los pobres siempre serán los más afectados	causas
159	1088225044512366598	@SoyDeDerechas ¿Que argumente mi si? Pues es muy fácil: son ilegales. ¿Que hay que buscar vías para que la inmigración sea legal? Pues busquen, a mi no me corresponde.	politica
160	1088403786773774337	@Angy_O_ Yo ante una persona que defiende la opresión hacia las mujeres, inmigrantes y homosexuales lo siento pero no puedo tenerle respeto. Será un fallo que a lo largo de mi vida intentare cambiar, pero vividas las experiencias que he vivido no tengo nada que compartir con dichaspersona	denun
161	1088576493406556160	@LydiaSarm @RobertoBaanN @patriciajaniot Acá en Venezuela tenemos muchos hermanos colombianos con buena educación y solidarios, respetuosos, barrios enteros, también los hay de otro nivel porque los grupos humanos son diversos. Sólo la educación erradica comentarios pobres como el suyo	otro
162	1088614614525456389	@oficialHASSAM Que no se les olvide a los colombianos que durante muchos años Venezuela recibió a nuestros hermanos colombianos. Buenos y malos y no los sacamos.	otro
163	1088778603947528192	@iescolar Por qué peligran las pensiones y no peligran las ayudas a inmigrantes ni las subvenciones ni los salarios de los políticos.	servpub
164	1088875749396934656	@olopez35 @oficialHASSAM No sé si le dan trato humanitario y también hay que decir que en Venezuela hay xenofobia contra los colombianos, pero ese mal tanto allá como acá no debería existir, pues somos hermanos. Todo es culpa de los maleantes y los medios de comunicación.	denun
165	1088884336391348224	@jguaido cuente conmigo Presidente, cuando pase la pesadilla y derroquemos la narcodictadura debemos hacer un plan a migrantes retornados.	politica
166	1089015938031280128	@EcuavisaInforma @ecuavisa A tu casa no dejas entrar libremente a un desconocido, debes pedir su identificación. Es lo mismo con el país, por ley se deben pedir documentos a extranjeros. Xenofobia no es exigir la identificación de los migrantes, xenofobia es generalizar todo en vez de usar la razón.	politica
167	1089032354595770373	Ya basta de #Crimen #Migración #inmigranteshondureños generan inseguridad en #Tijuana #BorderSecurity	crimen
168	1089058861368041472	El paro de inmigrantes solo lo puede parar Trump creando un programa de trabajo y comida con vouchers para pagar la renta y la comida, no darselo a los presidentes corruptos sino a las familias que lo necesiten. Este Trump no se pone las pilas. Asi no se querran ya venir a USA.	politica
169	1089291236920512518	@juanVictorCas1 @OrantesRoxana Esos no son migrantes, parecen delincuentes juveniles...	crimen
170	1089326481011101696	@ktpasa @lovrega @AlejandraIriza Ella está contenta con la construcción del muro 🤣😂	politica
171	1089592254619181065	@GreatTlatoani @alexbachoc @IchbinFreiheit @videotigre7 @clavijon @aasiain @julioastillero @NicolasMaduro No confundas. Es clara la nota, está hablando de muchos puntos, ejemplo muchos mexicanos no sintieron necesidad de irse, pero siguen yendo de otros países. Es decir, no dice que se están regresando todos los migrantes y dice que hay reglas más estrictas para nacionalizarlos.	politica
172	1089648624286556160	Desbordarán migrantes a Tijuana, otra vez  https://t.co/zd2bahfbSe vía @El_Universal_Mx Y AMLO ABRIO LA FRONTERA SUR, A DIARIO PASARAN	politica
173	1089963092799307776	@albertinorbit Unos 130 en 28 años, incluidos guardias. Ahora cuéntanos cuántos mueren cada año en la frontera de México y EEUU	otro
174	1089997591339778059	@CharlyReloaded @MigrantesChile @DptoExtranjeria @PDI_CHILE ¡Cárcel y deportación a todos los migrantes que perturben el orden público.! ¡Lo único que faltaba, que se pusieran subversivos !	crimen
175	1090029481203507200	Me parece bien que los migrantes ecuatorianos hablen de esto ya que ellos no quieren ser tratados así.	denun
176	1090042124836503553	Tantos problemas que resolver en México y estos recibiendo migrantes al por mayor...Así El Gobierno de México Dio la Bienvenida a Migrantes en Chiapas - Bet...  https://t.co/9COQzyfqCW vía @YouTube	politica
177	1090063031562842112	Palabras ciertas y dolorosas para los que vivimos la separación de familiares y amigos con la masiva migración venezolana	causas
178	1090074615827841024	En las fronteras con Colombia y Brasil deben avisar por las redes sociales cuando la ayuda humanitaria vaya a entrar  a Venezuela para que el pueblo apoye está causa y se apersone a cada alcabala militar el día que la ayuda este por entrar al país #concluJGUAIDÓ	servpub
179	1090125952661696514	@lopezobrador_ chingada madre andres manuel, son un vergal de inmigrantes(15,000), a donde vas a dejar a tanta gente andres manuel, ponte a pensar, nosotros los mexicanos tambien queremos mejoras al pais asi no se va a poder😡😡😡😡	politica
180	1090332626056069122	@AtandoCabos @DeniseMaerker @INAMI_mx @SRE_mx ahora resulta que E.U marca la política migratoria de México. Este gobierno es de risa. Todo lo que criticaron lo hacen y lo superan. Este Sr Tonathiu no tiene ni idea. El solo obedece no piensa.	politica
